accx,accy,accz,gyrX,gyrY,gyrZ,thetaG,phiG,thetaAm,phiAm,thetaC1,phic1,alphac
-0.101,0.627,-9.544,-4.683,0.559,1.127,11.87,742.344,-0.602,-3.761,-10.86,101.597,-89.254
-0.101,0.627,-9.544,-4.683,0.559,1.127,11.874,742.312,-0.602,-3.761,-10.753,100.504,-88.979
-0.101,0.627,-9.544,-4.683,0.559,1.127,11.878,742.279,-0.602,-3.761,-10.646,99.423,-88.715
-0.043,1.111,-9.453,-1.937,0.498,1.738,11.881,742.267,-0.259,-6.703,-10.539,98.348,-88.459
-0.043,1.111,-9.453,-1.937,0.498,1.738,11.884,742.256,-0.259,-6.703,-10.433,97.283,-88.213
-0.043,1.111,-9.453,-1.937,0.498,1.738,11.887,742.244,-0.259,-6.703,-10.327,96.23,-87.977
-0.431,1.054,-9.999,5.022,0.498,0.761,11.89,742.279,-2.455,-6.015,-10.244,95.249,-87.772
-0.431,1.054,-9.999,5.022,0.498,0.761,11.894,742.319,-2.455,-6.015,-10.162,94.284,-87.574
-0.431,1.054,-9.999,5.022,0.498,0.761,11.897,742.35,-2.455,-6.015,-10.081,93.317,-87.381
-0.182,0.848,-9.563,-1.998,0.254,1.86,11.899,742.336,-1.086,-5.065,-9.989,92.317,-87.181
-0.182,0.848,-9.563,-1.998,0.254,1.86,11.901,742.324,-1.086,-5.065,-9.898,91.329,-86.988
-0.172,1.01,-9.453,1.237,0.315,1.616,11.903,742.332,-1.039,-6.101,-9.807,90.365,-86.802
-0.172,1.01,-9.453,1.237,0.315,1.616,11.905,742.342,-1.039,-6.101,-9.716,89.412,-86.622
-0.172,1.01,-9.453,1.237,0.315,1.616,11.907,742.35,-1.039,-6.101,-9.627,88.465,-86.447
-0.254,0.35,-10.023,5.327,0.132,1.799,11.908,742.382,-1.45,-1.998,-9.545,87.599,-84.249
-0.254,0.35,-10.023,5.327,0.132,1.799,11.909,742.419,-1.45,-1.998,-9.463,86.747,-84.11
-0.254,0.35,-10.023,5.327,0.132,1.799,11.91,742.451,-1.45,-1.998,-9.382,85.897,-83.974
-0.254,0.35,-10.023,5.327,0.132,1.799,11.911,742.488,-1.45,-1.998,-9.301,85.063,-83.841
-0.326,0.714,-9.807,-0.899,0.376,1.433,11.913,742.482,-1.897,-4.161,-9.224,84.163,-83.704
-0.326,0.714,-9.807,-0.899,0.376,1.433,11.916,742.477,-1.897,-4.161,-9.148,83.273,-83.571
-0.326,0.714,-9.807,-0.899,0.376,1.433,11.918,742.47,-1.897,-4.161,-9.072,82.392,-83.439
-0.115,0.996,-9.458,-4.317,0.498,1.555,11.921,742.444,-0.692,-6.012,-8.985,81.477,-83.302
-0.115,0.996,-9.458,-4.317,0.498,1.555,11.925,742.414,-0.692,-6.012,-8.898,80.566,-83.167
-0.115,0.996,-9.458,-4.317,0.498,1.555,11.928,742.388,-0.692,-6.012,-8.812,79.67,-83.035
-0.163,0.781,-9.793,0.81,0.498,1.31,11.931,742.394,-0.949,-4.557,-8.73,78.834,-82.914
-0.163,0.781,-9.793,0.81,0.498,1.31,11.935,742.4,-0.949,-4.557,-8.648,78.007,-82.794
-0.163,0.781,-9.793,0.81,0.498,1.31,11.938,742.405,-0.949,-4.557,-8.567,77.187,-82.678
-0.105,0.857,-9.975,-2.059,0.559,1.188,11.942,742.39,-0.603,-4.912,-8.483,76.349,-82.559
-0.105,0.857,-9.975,-2.059,0.559,1.188,11.945,742.376,-0.603,-4.912,-8.399,75.519,-82.443
-0.105,0.857,-9.975,-2.059,0.559,1.188,11.949,742.361,-0.603,-4.912,-8.317,74.698,-82.329
-0.292,1.006,-9.405,-4.927,0.742,1.433,11.954,742.332,-1.769,-6.103,-8.246,73.855,-82.216
-0.292,1.006,-9.405,-4.927,0.742,1.433,11.959,742.297,-1.769,-6.103,-8.175,73.014,-82.104
-0.292,1.006,-9.405,-4.927,0.742,1.433,11.964,742.263,-1.769,-6.103,-8.105,72.182,-81.994
-0.158,0.795,-9.711,1.665,0.742,1.371,11.969,742.273,-0.929,-4.679,-8.028,71.425,-82.04
-0.158,0.795,-9.711,1.665,0.742,1.371,11.974,742.284,-0.929,-4.679,-7.951,70.678,-81.94
-0.158,0.795,-9.711,1.665,0.742,1.371,11.978,742.294,-0.929,-4.679,-7.875,69.936,-81.842
-0.01,0.728,-9.802,-0.167,0.803,1.31,11.984,742.293,-0.056,-4.247,-7.79,69.193,-81.743
-0.01,0.728,-9.802,-0.167,0.803,1.31,11.99,742.292,-0.056,-4.247,-7.706,68.457,-81.646
-0.029,0.934,-9.51,-3.524,0.803,1.433,11.995,742.268,-0.172,-5.608,-7.624,67.687,-81.547
-0.029,0.934,-9.51,-3.524,0.803,1.433,12.001,742.243,-0.172,-5.608,-7.543,66.925,-81.449
-0.029,0.934,-9.51,-3.524,0.803,1.433,12.006,742.222,-0.172,-5.608,-7.464,66.175,-81.353
-0.029,0.934,-9.51,-3.524,0.803,1.433,12.01,742.201,-0.172,-5.608,-7.385,65.432,-81.259
-0.273,0.785,-9.984,0.383,0.437,1.188,12.014,742.203,-1.561,-4.497,-7.323,64.735,-81.172
-0.273,0.785,-9.984,0.383,0.437,1.188,12.016,742.206,-1.561,-4.497,-7.262,64.046,-81.086
-0.273,0.785,-9.984,0.383,0.437,1.188,12.019,742.208,-1.561,-4.497,-7.202,63.364,-81.001
-0.321,0.838,-9.568,-2.303,0.437,1.249,12.022,742.195,-1.913,-5.006,-7.146,62.664,-80.914
-0.321,0.838,-9.568,-2.303,0.437,1.249,12.025,742.178,-1.913,-5.006,-7.09,61.968,-80.828
