accx,accy,accz,gyrX,gyrY,gyrZ,thetaG,phiG,thetaAm,phiAm,thetaC1,phic1,alphac
0.144,-2.49,9.951,-5.127,0.3,0.476,-212.237,1240.51,0.802,165.951,0.345,116.683,-80.075
0.168,-2.653,9.908,1.831,0.117,0.598,-212.236,1240.52,0.936,165.01,0.351,117.179,-80.085
0.168,-2.653,9.908,1.831,0.117,0.598,-212.235,1240.53,0.936,165.01,0.358,117.672,-80.093
0.168,-2.653,9.908,1.831,0.117,0.598,-212.234,1240.55,0.936,165.01,0.365,118.16,-80.101
0.168,-2.222,10.042,9.033,-0.005,0.476,-212.234,1240.61,0.934,167.523,0.37,118.725,-80.109
0.168,-2.222,10.042,9.033,-0.005,0.476,-212.235,1240.67,0.934,167.523,0.376,119.285,-80.115
0.168,-2.222,10.042,9.033,-0.005,0.476,-212.235,1240.73,0.934,167.523,0.382,119.839,-80.121
0.192,-1.71,10.209,8.423,-0.005,0.476,-212.235,1240.79,1.06,170.494,0.388,120.404,-80.125
0.192,-1.71,10.209,8.423,-0.005,0.476,-212.235,1240.84,1.06,170.494,0.395,120.972,-80.129
0.192,-1.71,10.209,8.423,-0.005,0.476,-212.235,1240.89,1.06,170.494,0.402,121.524,-80.131
0.172,-1.987,10.118,0.915,0.178,0.476,-212.233,1240.9,0.958,168.888,0.409,122.005,-80.132
0.172,-1.987,10.118,0.915,0.178,0.476,-212.232,1240.91,0.958,168.888,0.415,122.481,-80.133
0.172,-1.987,10.118,0.915,0.178,0.476,-212.231,1240.91,0.958,168.888,0.422,122.953,-80.133
0.163,-2.332,10.003,-2.197,0.178,0.537,-212.23,1240.9,0.908,166.877,0.429,123.375,-80.132
0.163,-2.332,10.003,-2.197,0.178,0.537,-212.228,1240.88,0.908,166.877,0.435,123.792,-80.13
0.163,-2.332,10.003,-2.197,0.178,0.537,-212.227,1240.87,0.908,166.877,0.441,124.208,-80.128
0.177,-2.284,9.984,-0.183,0.178,0.537,-212.226,1240.87,0.991,167.114,0.448,124.635,-79.873
0.177,-2.284,9.984,-0.183,0.178,0.537,-212.225,1240.87,0.991,167.114,0.455,125.059,-79.87
0.177,-2.284,9.984,-0.183,0.178,0.537,-212.224,1240.87,0.991,167.114,0.461,125.478,-79.867
0.177,-2.39,9.898,2.685,0.117,0.537,-212.223,1240.88,0.997,166.428,0.468,125.909,-79.863
0.177,-2.39,9.898,2.685,0.117,0.537,-212.222,1240.9,0.997,166.428,0.474,126.332,-79.859
0.177,-2.39,9.898,2.685,0.117,0.537,-212.221,1240.92,0.997,166.428,0.48,126.758,-79.854
0.239,-2.097,10.209,6.714,-0.066,0.476,-212.222,1240.97,1.316,168.391,0.488,127.228,-79.848
0.239,-2.097,10.209,6.714,-0.066,0.476,-212.222,1241.02,1.316,168.391,0.496,127.693,-79.841
0.383,-1.705,10.061,6.042,0.117,0.537,-212.221,1241.06,2.15,170.383,0.513,128.168,-79.833
0.383,-1.705,10.061,6.042,0.117,0.537,-212.22,1241.11,2.15,170.383,0.531,128.645,-79.823
0.383,-1.705,10.061,6.042,0.117,0.537,-212.219,1241.15,2.15,170.383,0.548,129.11,-79.813
0.589,-1.757,10.003,1.892,0.056,0.903,-212.219,1241.16,3.319,170.036,0.576,129.535,-79.802
0.589,-1.757,10.003,1.892,0.056,0.903,-212.219,1241.18,3.319,170.036,0.604,129.955,-79.791
0.589,-1.757,10.003,1.892,0.056,0.903,-212.218,1241.19,3.319,170.036,0.631,130.371,-79.778
-0.029,-2.433,10.31,-0.305,0.117,1.208,-212.217,1241.19,-0.155,166.724,0.624,130.732,-79.769
-0.029,-2.433,10.31,-0.305,0.117,1.208,-212.217,1241.18,-0.155,166.724,0.617,131.089,-79.76
-0.029,-2.433,10.31,-0.305,0.117,1.208,-212.216,1241.18,-0.155,166.724,0.611,131.443,-79.751
0.12,-2.198,9.812,0.366,0.3,1.025,-212.214,1241.18,0.682,167.374,0.613,131.805,-79.741
0.12,-2.198,9.812,0.366,0.3,1.025,-212.212,1241.19,0.682,167.374,0.617,132.164,-79.73
0.12,-2.198,9.812,0.366,0.3,1.025,-212.21,1241.19,0.682,167.374,0.619,132.518,-79.719
0.038,-2.064,10.267,2.319,0.117,1.086,-212.209,1241.2,0.21,168.634,0.616,132.898,-79.707
0.038,-2.064,10.267,2.319,0.117,1.086,-212.209,1241.22,0.21,168.634,0.613,133.271,-79.696
0.038,-2.064,10.267,2.319,0.117,1.086,-212.208,1241.24,0.21,168.634,0.61,133.643,-79.683
0.326,-1.901,10.023,0.244,0.178,1.086,-212.207,1241.24,1.828,169.26,0.623,134.001,-79.669
0.326,-1.901,10.023,0.244,0.178,1.086,-212.205,1241.24,1.828,169.26,0.637,134.356,-79.654
0.326,-1.901,10.023,0.244,0.178,1.086,-212.204,1241.24,1.828,169.26,0.65,134.707,-79.639
0.369,-2.131,10.051,-3.479,0.239,1.33,-212.202,1241.22,2.055,168.03,0.666,135.012,-79.624
0.369,-2.131,10.051,-3.479,0.239,1.33,-212.201,1241.19,2.055,168.03,0.682,135.315,-79.609
0.369,-2.131,10.051,-3.479,0.239,1.33,-212.199,1241.17,2.055,168.03,0.697,135.618,-79.594
-0.172,-2.26,10.047,-2.381,0.178,1.452,-212.198,1241.15,-0.959,167.321,0.682,135.913,-79.584
-0.172,-2.26,10.047,-2.381,0.178,1.452,-212.197,1241.13,-0.959,167.321,0.667,136.208,-79.574
-0.172,-2.26,10.047,-2.381,0.178,1.452,-212.195,1241.12,-0.959,167.321,0.652,136.498,-79.563
-0.048,-2.265,10.061,0.671,0.056,1.086,-212.195,1241.12,-0.266,167.312,0.644,136.811,-79.551
-0.048,-2.265,10.061,0.671,0.056,1.086,-212.195,1241.13,-0.266,167.312,0.635,137.121,-79.538
-0.048,-2.265,10.061,0.671,0.056,1.086,-212.194,1241.13,-0.266,167.312,0.626,137.428,-79.526
0.321,-1.968,10.152,2.869,0.056,0.964,-212.194,1241.15,1.777,169.028,0.638,137.767,-79.542
0.321,-1.968,10.152,2.869,0.056,0.964,-212.193,1241.17,1.777,169.028,0.65,138.106,-79.522
0.67,-1.523,10.061,3.601,0.056,1.452,-212.193,1241.19,3.769,171.393,0.682,138.463,-79.495
0.67,-1.523,10.061,3.601,0.056,1.452,-212.193,1241.22,3.769,171.393,0.713,138.821,-79.468
0.67,-1.523,10.061,3.601,0.056,1.452,-212.192,1241.24,3.769,171.393,0.744,139.176,-79.44
0.584,-2.131,10.147,-1.282,0.117,2.49,-212.191,1241.24,3.225,168.14,0.77,139.457,-79.418
0.584,-2.131,10.147,-1.282,0.117,2.49,-212.191,1241.23,3.225,168.14,0.795,139.733,-79.394
0.584,-2.131,10.147,-1.282,0.117,2.49,-212.19,1241.22,3.225,168.14,0.82,140.008,-79.371
-0.263,-2.241,9.62,-6.775,0.3,1.818,-212.188,1241.17,-1.527,166.887,0.799,140.223,-79.363
-0.263,-2.241,9.62,-6.775,0.3,1.818,-212.186,1241.13,-1.527,166.887,0.778,140.436,-79.355
-0.263,-2.241,9.62,-6.775,0.3,1.818,-212.184,1241.08,-1.527,166.887,0.758,140.646,-79.347
0.067,-2.533,9.822,-4.029,0.3,0.72,-212.182,1241.05,0.379,165.537,0.756,140.863,-79.334
0.067,-2.533,9.822,-4.029,0.3,0.72,-212.179,1241.02,0.379,165.537,0.755,141.078,-79.32
