accx,accy,accz,gyrX,gyrY,gyrZ,thetaG,phiG,thetaAm,phiAm,thetaC1,phic1,alphac,speed
-5.665,-1.221,-10.645,-32.033,4.159,1.246,-38.962,1201.89,-27.865,6.544,-0.957,-5.928,-63.756,-711.317
-3.726,2.782,-5.258,-82.021,8.065,0.818,-38.898,1201.23,-32.058,-27.885,-1.194,-6.895,-62.691,-711.425
-3.726,2.782,-5.258,-82.021,8.065,0.818,-38.841,1200.66,-32.058,-27.885,-1.438,-7.759,-61.643,-711.519
7.944,1.547,-10.746,-10.853,6.173,1.062,-38.792,1200.57,36.195,-8.191,-1.006,-7.862,-62.204,-711.29
7.944,1.547,-10.746,-10.853,6.173,1.062,-38.749,1200.5,36.195,-8.191,-0.585,-7.952,-62.772,-711.09
7.944,1.547,-10.746,-10.853,6.173,1.062,-38.705,1200.42,36.195,-8.191,-0.168,-8.041,-63.345,-710.889
-1.355,1.01,-10.013,28.271,1.717,-0.402,-38.693,1200.62,-7.669,-5.762,-0.229,-7.792,-64.675,-710.924
-1.355,1.01,-10.013,28.271,1.717,-0.402,-38.681,1200.82,-7.669,-5.762,-0.29,-7.547,-64.768,-710.958
-1.355,1.01,-10.013,28.271,1.717,-0.402,-38.669,1201.02,-7.669,-5.762,-0.35,-7.304,-64.858,-710.992
-0.22,0.929,-9.822,26.135,2.205,-0.402,-38.652,1201.22,-1.279,-5.403,-0.339,-7.047,-65.072,-710.998
-0.22,0.929,-9.822,26.135,2.205,-0.402,-38.636,1201.41,-1.279,-5.403,-0.331,-6.822,-65.254,-711.004
0.603,1.006,-9.611,25.463,1.351,-0.28,-38.625,1201.61,3.573,-5.973,-0.28,-6.582,-65.514,-710.986
0.603,1.006,-9.611,25.463,1.351,-0.28,-38.616,1201.79,3.573,-5.973,-0.23,-6.373,-65.744,-710.971
0.603,1.006,-9.611,25.463,1.351,-0.28,-38.607,1201.97,3.573,-5.973,-0.181,-6.166,-65.969,-710.956
0.359,1.312,-9.094,45.117,-1.213,-0.708,-38.615,1202.28,2.239,-8.21,-0.167,-5.826,-66.229,-710.947
0.359,1.312,-9.094,45.117,-1.213,-0.708,-38.625,1202.64,2.239,-8.21,-0.154,-5.439,-66.514,-710.937
0.359,1.312,-9.094,45.117,-1.213,-0.708,-38.633,1202.96,2.239,-8.21,-0.14,-5.108,-66.757,-710.928
-0.91,0.364,-9.175,70.386,-3.105,-0.708,-38.655,1203.45,-5.659,-2.272,-0.22,-4.518,-67.019,-710.951
-0.91,0.364,-9.175,70.386,-3.105,-0.708,-38.677,1203.95,-5.659,-2.272,-0.299,-3.935,-67.269,-710.973
-0.91,0.364,-9.175,70.386,-3.105,-0.708,-38.702,1204.51,-5.659,-2.272,-0.381,-3.277,-67.551,-711
0.034,0.239,-9.788,66.296,-0.663,-0.158,-38.706,1204.97,0.196,-1.401,-0.38,-2.73,-67.875,-710.999
0.034,0.239,-9.788,66.296,-0.663,-0.158,-38.711,1205.44,0.196,-1.401,-0.38,-2.188,-68.185,-710.998
-0.249,0.072,-9.673,60.986,-0.053,0.208,-38.711,1205.92,-1.475,-0.425,-0.391,-1.615,-68.487,-711.005
-0.249,0.072,-9.673,60.986,-0.053,0.208,-38.712,1206.35,-1.475,-0.425,-0.402,-1.117,-68.739,-711.011
-0.249,0.072,-9.673,60.986,-0.053,0.208,-38.712,1206.78,-1.475,-0.425,-0.413,-0.624,-68.981,-711.018
0.163,-0.057,-9.984,59.216,0.069,0.696,-38.711,1207.19,0.934,0.33,-0.399,-0.143,-67.664,-711.014
0.163,-0.057,-9.984,59.216,0.069,0.696,-38.711,1207.67,0.934,0.33,-0.385,0.401,-67.943,-711.009
0.163,-0.057,-9.984,59.216,0.069,0.696,-38.711,1208.02,0.934,0.33,-0.372,0.805,-68.149,-711.005
0,-0.35,-10.549,52.99,-0.358,0.452,-38.713,1208.45,0,1.898,-0.371,1.298,-68.376,-711.005
0,-0.35,-10.549,52.99,-0.358,0.452,-38.716,1208.82,0,1.898,-0.37,1.727,-68.569,-711.005
0,-0.35,-10.549,52.99,-0.358,0.452,-38.718,1209.19,0,1.898,-0.37,2.151,-68.756,-711.005
-0.096,-0.354,-10.492,31.567,-0.236,-0.219,-38.72,1209.41,-0.523,1.934,-0.373,2.4,-68.86,-711.008
-0.096,-0.354,-10.492,31.567,-0.236,-0.219,-38.722,1209.63,-0.523,1.934,-0.376,2.647,-68.961,-711.01
-0.096,-0.354,-10.492,31.567,-0.236,-0.219,-38.723,1209.85,-0.523,1.934,-0.38,2.892,-69.061,-711.013
-0.11,-0.522,-10.128,11.913,-0.419,-0.463,-38.726,1209.93,-0.622,2.95,-0.386,2.987,-69.094,-711.015
-0.11,-0.522,-10.128,11.913,-0.419,-0.463,-38.729,1210.02,-0.622,2.95,-0.391,3.082,-69.127,-711.018
-0.11,-0.522,-10.128,11.913,-0.419,-0.463,-38.732,1210.1,-0.622,2.95,-0.397,3.175,-69.16,-711.021
-0.206,-0.498,-9.932,0.988,-0.48,-0.219,-38.736,1210.11,-1.186,2.871,-0.409,3.18,-69.15,-711.026
-0.206,-0.498,-9.932,0.988,-0.48,-0.219,-38.739,1210.12,-1.186,2.871,-0.42,3.185,-69.139,-711.031
-0.579,-0.407,-9.74,-8.168,-0.663,-0.097,-38.744,1210.06,-3.401,2.393,-0.455,3.112,-69.072,-711.046
-0.579,-0.407,-9.74,-8.168,-0.663,-0.097,-38.748,1210,-3.401,2.393,-0.49,3.04,-69.004,-711.061
-0.579,-0.407,-9.74,-8.168,-0.663,-0.097,-38.753,1209.94,-3.401,2.393,-0.524,2.968,-68.938,-711.075
-0.747,0.024,-9.448,-17.689,0.68,0.574,-38.748,1209.82,-4.521,-0.145,-0.559,2.796,-65.26,-711.094
-0.747,0.024,-9.448,-17.689,0.68,0.574,-38.743,1209.68,-4.521,-0.145,-0.592,2.605,-65.129,-711.116
-0.747,0.024,-9.448,-17.689,0.68,0.574,-38.737,1209.54,-4.521,-0.145,-0.626,2.417,-64.998,-711.137
-0.139,-0.292,-9.62,-17.262,1.656,0.391,-38.724,1209.4,-0.827,1.739,-0.612,2.253,-64.928,-711.141
-0.139,-0.292,-9.62,-17.262,1.656,0.391,-38.712,1209.28,-0.827,1.739,-0.601,2.11,-64.866,-711.145
0.206,-0.306,-9.903,-10.182,1.29,0.208,-38.703,1209.21,1.191,1.773,-0.573,2.026,-64.853,-711.139
0.206,-0.306,-9.903,-10.182,1.29,0.208,-38.694,1209.14,1.191,1.773,-0.545,1.942,-64.84,-711.134
0.206,-0.306,-9.903,-10.182,1.29,0.208,-38.685,1209.06,1.191,1.773,-0.518,1.859,-64.827,-711.129
0.168,-0.158,-10.257,-10.121,0.191,0.086,-38.684,1208.99,0.936,0.883,-0.502,1.769,-64.797,-711.125
0.168,-0.158,-10.257,-10.121,0.191,0.086,-38.683,1208.92,0.936,0.883,-0.486,1.679,-64.767,-711.121
0.168,-0.158,-10.257,-10.121,0.191,0.086,-38.681,1208.85,0.936,0.883,-0.47,1.59,-64.738,-711.116
0.067,-0.125,-10.224,-17.079,-1.579,0.147,-38.694,1208.71,0.376,0.698,-0.476,1.426,-64.644,-711.115
0.067,-0.125,-10.224,-17.079,-1.579,0.147,-38.705,1208.6,0.376,0.698,-0.48,1.283,-64.563,-711.113
0.067,-0.125,-10.224,-17.079,-1.579,0.147,-38.716,1208.48,0.376,0.698,-0.484,1.141,-64.482,-711.111
0.019,-0.096,-10.209,-26.54,-2.677,0.391,-38.735,1208.29,0.107,0.537,-0.499,0.923,-64.347,-711.111
0.019,-0.096,-10.209,-26.54,-2.677,0.391,-38.753,1208.11,0.107,0.537,-0.515,0.708,-64.212,-711.11
0.019,-0.096,-10.209,-26.54,-2.677,0.391,-38.772,1207.92,0.107,0.537,-0.53,0.495,-64.076,-711.11
-0.493,-0.034,-9.869,-40.273,-2.372,0.635,-38.789,1207.64,-2.861,0.195,-0.572,0.171,-66.506,-711.122
-0.493,-0.034,-9.869,-40.273,-2.372,0.635,-38.805,1207.36,-2.861,0.195,-0.614,-0.15,-66.278,-711.134
-0.656,0.086,-9.429,-55.593,-0.419,1.001,-38.808,1206.97,-3.98,-0.524,-0.651,-0.597,-65.98,-711.151
-0.656,0.086,-9.429,-55.593,-0.419,1.001,-38.811,1206.58,-3.98,-0.524,-0.687,-1.039,-65.678,-711.168
-0.656,0.086,-9.429,-55.593,-0.419,1.001,-38.815,1206.13,-3.98,-0.524,-0.724,-1.54,-65.333,-711.186
-0.311,0.378,-9.132,-60.842,1.961,1.184,-38.801,1205.71,-1.95,-2.372,-0.721,-2.034,-65.036,-711.194
-0.311,0.378,-9.132,-60.842,1.961,1.184,-38.787,1205.28,-1.95,-2.372,-0.717,-2.522,-64.734,-711.202
-0.311,0.378,-9.132,-60.842,1.961,1.184,-38.771,1204.79,-1.95,-2.372,-0.712,-3.075,-64.383,-711.211
0.034,0.757,-9.161,-47.414,2.511,1.001,-38.754,1204.46,0.209,-4.722,-0.683,-3.469,-64.161,-711.21
0.034,0.757,-9.161,-47.414,2.511,1.001,-38.736,1204.13,0.209,-4.722,-0.654,-3.859,-63.936,-711.209
0.034,0.757,-9.161,-47.414,2.511,1.001,-38.719,1203.8,0.209,-4.722,-0.625,-4.246,-63.708,-711.209
0.172,0.886,-9.161,-24.892,1.29,0.696,-38.71,1203.62,1.073,-5.524,-0.598,-4.457,-63.598,-711.204
0.172,0.886,-9.161,-24.892,1.29,0.696,-38.701,1203.45,1.073,-5.524,-0.571,-4.666,-63.487,-711.2
0.201,0.781,-9.3,0.743,0.191,0.513,-38.699,1203.45,1.235,-4.798,-0.551,-4.661,-63.518,-711.195
0.201,0.781,-9.3,0.743,0.191,0.513,-38.698,1203.46,1.235,-4.798,-0.532,-4.657,-63.549,-711.19
0.201,0.781,-9.3,0.743,0.191,0.513,-38.697,1203.46,1.235,-4.798,-0.513,-4.652,-63.579,-711.185
0,0.69,-9.711,19.054,-0.053,0.086,-38.697,1203.62,0,-4.062,-0.508,-4.473,-63.393,-711.185
0,0.69,-9.711,19.054,-0.053,0.086,-38.697,1203.73,0,-4.062,-0.503,-4.339,-63.496,-711.185
0,0.69,-9.711,19.054,-0.053,0.086,-38.698,1203.88,0,-4.062,-0.499,-4.162,-63.627,-711.185
-0.072,0.584,-10.08,22.045,-0.419,0.025,-38.7,1204.02,-0.408,-3.317,-0.501,-4.003,-63.736,-711.186
-0.072,0.584,-10.08,22.045,-0.419,0.025,-38.703,1204.17,-0.408,-3.317,-0.503,-3.821,-63.86,-711.188
-0.072,0.584,-10.08,22.045,-0.419,0.025,-38.706,1204.33,-0.408,-3.317,-0.506,-3.64,-63.981,-711.19
-0.335,0.508,-10.042,10.937,-0.114,0.025,-38.707,1204.4,-1.909,-2.894,-0.521,-3.545,-64.025,-711.198
-0.335,0.508,-10.042,10.937,-0.114,0.025,-38.708,1204.48,-1.909,-2.894,-0.535,-3.452,-64.069,-711.207
-0.335,0.508,-10.042,10.937,-0.114,0.025,-38.709,1204.57,-1.909,-2.894,-0.55,-3.346,-64.12,-711.217
-0.46,0.527,-9.616,-3.529,0.741,0.208,-38.704,1204.54,-2.733,-3.136,-0.566,-3.372,-64.08,-711.228
-0.46,0.527,-9.616,-3.529,0.741,0.208,-38.698,1204.52,-2.733,-3.136,-0.582,-3.398,-64.041,-711.24
-0.096,0.613,-9.304,-5.604,1.412,0.269,-38.688,1204.48,-0.588,-3.769,-0.571,-3.447,-64.023,-711.242
-0.096,0.613,-9.304,-5.604,1.412,0.269,-38.679,1204.44,-0.588,-3.769,-0.56,-3.494,-64.006,-711.245
-0.096,0.613,-9.304,-5.604,1.412,0.269,-38.667,1204.39,-0.588,-3.769,-0.547,-3.548,-63.987,-711.247
-0.062,0.579,-9.328,5.077,1.778,0.147,-38.655,1204.43,-0.382,-3.554,-0.531,-3.508,-64.036,-711.249
-0.062,0.579,-9.328,5.077,1.778,0.147,-38.642,1204.46,-0.382,-3.554,-0.515,-3.468,-64.085,-711.25
-0.062,0.579,-9.328,5.077,1.778,0.147,-38.63,1204.5,-0.382,-3.554,-0.5,-3.428,-64.133,-711.252
0.086,0.527,-9.778,15.209,1.839,0.086,-38.617,1204.61,0.504,-3.083,-0.475,-3.304,-64.251,-711.25
0.086,0.527,-9.778,15.209,1.839,0.086,-38.604,1204.71,0.504,-3.083,-0.451,-3.18,-64.367,-711.248
0.086,0.527,-9.778,15.209,1.839,0.086,-38.589,1204.84,0.504,-3.083,-0.424,-3.041,-64.495,-711.245
-0.019,0.469,-10.2,16.064,1.351,0.025,-38.58,1204.95,-0.107,-2.634,-0.411,-2.909,-66.636,-711.246
-0.019,0.469,-10.2,16.064,1.351,0.025,-38.571,1205.06,-0.107,-2.634,-0.397,-2.778,-66.728,-711.246
-0.019,0.469,-10.2,16.064,1.351,0.025,-38.561,1205.17,-0.107,-2.634,-0.383,-2.648,-66.819,-711.247
-0.019,0.426,-10.296,5.138,0.68,0.086,-38.556,1205.21,-0.107,-2.37,-0.375,-2.605,-66.855,-711.247
-0.019,0.426,-10.296,5.138,0.68,0.086,-38.552,1205.24,-0.107,-2.37,-0.367,-2.561,-66.889,-711.248
-0.144,0.484,-10.013,-9.877,0.496,0.147,-38.549,1205.18,-0.821,-2.765,-0.368,-2.631,-66.849,-711.251
-0.144,0.484,-10.013,-9.877,0.496,0.147,-38.545,1205.11,-0.821,-2.765,-0.368,-2.722,-66.798,-711.255
-0.144,0.484,-10.013,-9.877,0.496,0.147,-38.541,1205.04,-0.821,-2.765,-0.369,-2.801,-66.752,-711.259
-0.292,0.541,-9.764,-22.145,1.229,0.208,-38.533,1204.88,-1.711,-3.172,-0.372,-2.982,-66.644,-711.266
-0.292,0.541,-9.764,-22.145,1.229,0.208,-38.523,1204.7,-1.711,-3.172,-0.374,-3.185,-66.524,-711.274
-0.292,0.541,-9.764,-22.145,1.229,0.208,-38.514,1204.55,-1.711,-3.172,-0.378,-3.361,-66.417,-711.282
-0.062,0.608,-9.654,-28.005,1.534,0.269,-38.503,1204.35,-0.369,-3.605,-0.366,-3.587,-66.3,-711.283
-0.062,0.608,-9.654,-28.005,1.534,0.269,-38.491,1204.13,-0.369,-3.605,-0.352,-3.842,-66.166,-711.285
-0.062,0.685,-9.663,-28.859,1.595,0.147,-38.478,1203.9,-0.368,-4.053,-0.337,-4.107,-66.025,-711.287
-0.062,0.685,-9.663,-28.859,1.595,0.147,-38.467,1203.7,-0.368,-4.053,-0.325,-4.337,-65.901,-711.288
-0.062,0.685,-9.663,-28.859,1.595,0.147,-38.454,1203.47,-0.368,-4.053,-0.311,-4.597,-65.759,-711.29
0.139,0.771,-9.716,-27.455,1.351,0.086,-38.445,1203.27,0.816,-4.537,-0.289,-4.815,-66.126,-711.287
0.139,0.771,-9.716,-27.455,1.351,0.086,-38.436,1203.08,0.816,-4.537,-0.267,-5.031,-66.024,-711.283
0.139,0.771,-9.716,-27.455,1.351,0.086,-38.426,1202.89,0.816,-4.537,-0.245,-5.245,-65.922,-711.28
0.029,0.934,-9.683,-25.136,1.534,-0.158,-38.415,1202.71,0.169,-5.509,-0.229,-5.448,-65.818,-711.279
0.029,0.934,-9.683,-25.136,1.534,-0.158,-38.405,1202.54,0.169,-5.509,-0.213,-5.649,-65.714,-711.278
0.029,0.934,-9.683,-25.136,1.534,-0.158,-38.395,1202.39,0.169,-5.509,-0.198,-5.819,-65.625,-711.278
-0.014,1.034,-9.63,-24.098,1.534,-0.097,-38.385,1202.22,-0.085,-6.131,-0.185,-6.014,-65.519,-711.278
-0.014,1.034,-9.63,-24.098,1.534,-0.097,-38.374,1202.05,-0.085,-6.131,-0.172,-6.207,-65.412,-711.278
-0.014,1.034,-9.63,-24.098,1.534,-0.097,-38.363,1201.88,-0.085,-6.131,-0.159,-6.399,-65.305,-711.279
-0.158,1.13,-9.467,-21.107,1.595,-0.097,-38.352,1201.73,-0.95,-6.807,-0.154,-6.571,-65.197,-711.283
-0.158,1.13,-9.467,-21.107,1.595,-0.097,-38.341,1201.59,-0.95,-6.807,-0.149,-6.742,-65.09,-711.287
-0.158,1.13,-9.467,-21.107,1.595,-0.097,-38.33,1201.44,-0.95,-6.807,-0.145,-6.91,-64.982,-711.291
-0.201,1.068,-9.64,-16.591,1.961,-0.158,-38.316,1201.32,-1.188,-6.321,-0.139,-7.037,-64.904,-711.296
-0.201,1.068,-9.64,-16.591,1.961,-0.158,-38.3,1201.19,-1.188,-6.321,-0.132,-7.181,-64.815,-711.302
-0.225,1.154,-9.592,-18.483,2.205,-0.586,-38.285,1201.06,-1.335,-6.861,-0.126,-7.325,-64.724,-711.307
-0.225,1.154,-9.592,-18.483,2.205,-0.586,-38.267,1200.91,-1.335,-6.861,-0.118,-7.489,-64.621,-711.314
-0.225,1.154,-9.592,-18.483,2.205,-0.586,-38.25,1200.76,-1.335,-6.861,-0.11,-7.651,-64.518,-711.32
-0.086,1.341,-9.142,-17.689,2.328,-0.586,-38.233,1200.64,-0.535,-8.344,-0.096,-7.799,-67.346,-711.322
-0.086,1.341,-9.142,-17.689,2.328,-0.586,-38.217,1200.52,-0.535,-8.344,-0.082,-7.945,-67.27,-711.325
-0.086,1.341,-9.142,-17.689,2.328,-0.586,-38.198,1200.38,-0.535,-8.344,-0.065,-8.11,-67.184,-711.327
-0.115,1.298,-9.233,-2.858,2.511,-0.158,-38.181,1200.36,-0.706,-8.001,-0.052,-8.132,-67.191,-711.33
-0.115,1.298,-9.233,-2.858,2.511,-0.158,-38.163,1200.34,-0.706,-8.001,-0.038,-8.153,-67.199,-711.333
0.043,1.245,-9.764,10.631,2.633,0.147,-38.142,1200.42,0.251,-7.267,-0.011,-8.048,-67.314,-711.332
0.043,1.245,-9.764,10.631,2.633,0.147,-38.124,1200.49,0.251,-7.267,0.012,-7.955,-67.415,-711.33
0.043,1.245,-9.764,10.631,2.633,0.147,-38.108,1200.56,0.251,-7.267,0.033,-7.875,-67.501,-711.33
0.268,1.197,-10.209,11.791,1.351,0.269,-38.097,1200.65,1.494,-6.688,0.059,-7.756,-67.624,-711.322
0.268,1.197,-10.209,11.791,1.351,0.269,-38.089,1200.72,1.494,-6.688,0.083,-7.665,-67.722,-711.316
0.268,1.197,-10.209,11.791,1.351,0.269,-38.08,1200.81,1.494,-6.688,0.108,-7.561,-67.83,-711.309
0.306,1.168,-10.066,3.917,-1.152,0.33,-38.088,1200.83,1.732,-6.621,0.115,-7.521,-67.868,-711.302
0.306,1.168,-10.066,3.917,-1.152,0.33,-38.096,1200.86,1.732,-6.621,0.122,-7.48,-67.905,-711.294
0.306,1.168,-10.066,3.917,-1.152,0.33,-38.105,1200.89,1.732,-6.621,0.128,-7.436,-67.942,-711.285
-0.172,1.164,-9.453,-0.477,-3.41,0.33,-38.129,1200.89,-1.037,-7.018,0.089,-7.436,-67.881,-711.289
-0.172,1.164,-9.453,-0.477,-3.41,0.33,-38.156,1200.88,-1.037,-7.018,0.046,-7.436,-67.813,-711.294
-0.172,1.164,-9.453,-0.477,-3.41,0.33,-38.18,1200.88,-1.037,-7.018,0.008,-7.436,-67.753,-711.299
-0.493,1.135,-9.003,3.795,-3.471,0.513,-38.208,1200.91,-3.111,-7.185,-0.054,-7.398,-66.863,-711.313
-0.493,1.135,-9.003,3.795,-3.471,0.513,-38.232,1200.94,-3.111,-7.185,-0.113,-7.366,-66.795,-711.325
-0.369,1.111,-9.529,11.242,-1.884,0.818,-38.247,1201.03,-2.201,-6.65,-0.151,-7.257,-66.809,-711.336
-0.369,1.111,-9.529,11.242,-1.884,0.818,-38.26,1201.11,-2.201,-6.65,-0.186,-7.161,-66.817,-711.345
-0.369,1.111,-9.529,11.242,-1.884,0.818,-38.273,1201.19,-2.201,-6.65,-0.221,-7.066,-66.826,-711.354
0.005,1.14,-9.874,13.622,-1.335,1.001,-38.284,1201.3,0.028,-6.584,-0.231,-6.937,-66.895,-711.354
0.005,1.14,-9.874,13.622,-1.335,1.001,-38.293,1201.39,0.028,-6.584,-0.239,-6.825,-66.956,-711.354
0.005,1.14,-9.874,13.622,-1.335,1.001,-38.303,1201.49,0.028,-6.584,-0.247,-6.714,-67.015,-711.354
0.67,0.972,-10.411,11.425,-2.006,1.062,-38.317,1201.57,3.669,-5.335,-0.224,-6.609,-67.117,-711.337
0.67,0.972,-10.411,11.425,-2.006,1.062,-38.333,1201.66,3.669,-5.335,-0.203,-6.493,-67.222,-711.318
0.551,0.79,-10.698,-0.966,-3.471,1.001,-38.357,1201.65,2.939,-4.224,-0.199,-6.478,-67.237,-711.304
0.551,0.79,-10.698,-0.966,-3.471,1.001,-38.381,1201.64,2.939,-4.224,-0.196,-6.463,-67.252,-711.29
0.551,0.79,-10.698,-0.966,-3.471,1.001,-38.406,1201.64,2.939,-4.224,-0.192,-6.448,-67.266,-711.276
-0.575,-1.135,-10.727,-23.183,-5.241,3.016,-38.448,1201.45,-3.049,6.04,-0.268,-6.534,-67.098,-711.293
-0.575,-1.135,-10.727,-23.183,-5.241,3.016,-38.484,1201.29,-3.049,6.04,-0.338,-6.593,-66.956,-711.307
-0.575,-1.135,-10.727,-23.183,-5.241,3.016,-38.521,1201.13,-3.049,6.04,-0.407,-6.652,-66.816,-711.322
-2.37,-6.738,-12.474,-52.846,-7.499,28.712,-38.574,1200.76,-9.492,28.374,-0.557,-6.723,-66.799,-711.381
-2.37,-6.738,-12.474,-52.846,-7.499,28.712,-38.626,1200.39,-9.492,28.374,-0.706,-6.793,-66.519,-711.441
-2.37,-6.738,-12.474,-52.846,-7.499,28.712,-38.679,1200.02,-9.492,28.374,-0.854,-6.862,-66.241,-711.501
-1.839,-6.019,-14.337,-87.82,-29.472,96.157,-38.885,1199.4,-6.744,22.775,-1.148,-7.266,-65.496,-711.547
-1.839,-6.019,-14.337,-87.82,-29.472,96.157,-39.091,1198.79,-6.744,22.775,-1.439,-7.665,-64.744,-711.593
-1.839,-6.019,-14.337,-87.82,-29.472,96.157,-39.297,1198.17,-6.744,22.775,-1.727,-8.061,-63.985,-711.64
2.586,-2.964,-14.538,-72.622,-86.602,165.494,-39.99,1197.59,9.886,11.524,-2.399,-8.526,-62.551,-711.565
2.586,-2.964,-14.538,-72.622,-86.602,165.494,-40.596,1197.08,9.886,11.524,-2.967,-8.905,-61.343,-711.5
-17.076,11.402,-20.811,-115.042,-165.888,189.786,-41.758,1196.28,-35.739,-28.717,-4.616,-10.02,-57.768,-711.931
-17.076,11.402,-20.811,-115.042,-165.888,189.786,-43.085,1195.36,-35.739,-28.717,-6.439,-11.254,-53.765,-712.422
-17.076,11.402,-20.811,-115.042,-165.888,189.786,-44.246,1194.55,-35.739,-28.717,-8.054,-12.346,-50.211,-712.853
-5.344,-4.779,-35.053,-147.94,-334.653,162.564,-46.589,1193.52,-8.59,7.764,-10.726,-13.324,-45.532,-712.987
-5.344,-4.779,-35.053,-147.94,-334.653,162.564,-49.266,1192.33,-8.59,7.764,-13.753,-14.46,-40.585,-713.141
-5.344,-4.779,-35.053,-147.94,-334.653,162.564,-51.608,1191.3,-8.59,7.764,-16.368,-15.417,-36.699,-713.276
-25.825,9.295,-0.575,-163.566,-518.371,134.67,-55.237,1190.15,-70.171,-86.462,-21.037,-17.431,-30.119,-713.927
-25.825,9.295,-0.575,-163.566,-518.371,134.67,-59.384,1188.85,-70.171,-86.462,-26.25,-19.611,-23.997,-714.671
-25.825,9.295,-0.575,-163.566,-518.371,134.67,-63.013,1187.7,-70.171,-86.462,-30.82,-21.583,-19.394,-715.321
-34.047,9.893,16.372,186.781,-678.286,155.301,-67.761,1189.01,-60.671,-148.857,-36.524,-21.367,-17.946,-716.179
-34.047,9.893,16.372,186.781,-678.286,155.301,-73.187,1190.5,-60.671,-148.857,-42.944,-20.941,-16.977,-717.16
-25.265,12.867,-14.878,809.594,-576.111,316.741,-77.22,1196.17,-52.097,-40.854,-47.626,-14.688,-27.62,-717.797
-25.265,12.867,-14.878,809.594,-576.111,316.741,-81.828,1202.65,-52.097,-40.854,-52.918,-7.576,-33.972,-718.524
-25.265,12.867,-14.878,809.594,-576.111,316.741,-86.437,1209.12,-52.097,-40.854,-58.157,-0.535,-39.812,-719.252
-17.23,-21.386,16.545,923.487,-380.125,510.164,-89.098,1215.59,-32.506,127.726,-60.93,8.107,-47.809,-719.686
-17.23,-21.386,16.545,923.487,-380.125,510.164,-92.139,1222.97,-32.506,127.726,-64.108,17.715,-56.413,-720.182
-17.23,-21.386,16.545,923.487,-380.125,510.164,-94.8,1229.44,-32.506,127.726,-66.822,26.175,-63.97,-720.616
-13.964,-7.422,-5.809,1037.63,-187.617,587.314,-96.113,1236.7,-55.982,51.954,-68.208,34.702,-71.842,-720.968
-13.964,-7.422,-5.809,1037.63,-187.617,587.314,-97.427,1243.97,-55.982,51.954,-69.581,43.144,-79.66,-721.32
-9.85,-14.371,1.896,974.696,8.553,607.517,-97.358,1251.76,-34.198,97.517,-69.15,52.565,-88.516,-721.604
-9.85,-14.371,1.896,974.696,8.553,607.517,-97.298,1258.59,-34.198,97.517,-68.732,60.782,-96.184,-721.852
-9.85,-14.371,1.896,974.696,8.553,607.517,-97.23,1266.38,-34.198,97.517,-68.309,70.027,-104.802,-722.136
-6.905,-8.284,-0.895,1026.88,200.145,571.628,-95.629,1274.6,-39.649,83.831,-66.199,79.518,-113.457,-722.335
-6.905,-8.284,-0.895,1026.88,200.145,571.628,-94.228,1281.79,-39.649,83.831,-64.339,87.745,-120.917,-722.509
-6.905,-8.284,-0.895,1026.88,200.145,571.628,-92.627,1290,-39.649,83.831,-62.269,97.058,-129.445,-722.707
-5.181,-7.063,1.796,945.948,367.14,474.458,-90.057,1296.63,-35.411,104.265,-59.074,104.669,-136.157,-722.838
-5.181,-7.063,1.796,945.948,367.14,474.458,-87.487,1303.25,-35.411,104.265,-55.912,112.204,-143.008,-722.969
-3.582,-6.311,1.212,935.206,488.358,351.959,-83.58,1310.73,-29.133,100.866,-51.196,120.608,-92.749,-723.072
-3.582,-6.311,1.212,935.206,488.358,351.959,-80.161,1317.27,-29.133,100.866,-47.083,127.864,-99.789,-723.162
-3.582,-6.311,1.212,935.206,488.358,351.959,-76.743,1323.82,-29.133,100.866,-43.012,135.047,-105.799,-723.252
-3.041,-3.826,-0.972,924.341,566.057,198.514,-72.78,1330.29,-37.606,75.745,-38.447,141.821,-110.795,-723.329
-3.041,-3.826,-0.972,924.341,566.057,198.514,-68.252,1337.69,-37.606,75.745,-33.283,149.579,-115.54,-723.416
-3.041,-3.826,-0.972,924.341,566.057,198.514,-64.29,1344.16,-37.606,75.745,-28.815,156.207,-118.9,-723.493
-3.184,-5.574,2.782,873.682,596.88,32.435,-60.111,1350.27,-27.075,116.526,-24.04,162.773,-121.625,-723.573
-3.184,-5.574,2.782,873.682,596.88,32.435,-55.336,1357.26,-27.075,116.526,-18.634,170.268,-124.115,-723.665
-3.065,-4.956,-0.12,900.843,579.729,-126.991,-50.699,1364.47,-31.723,88.616,-13.485,177.657,-126.101,-723.753
-3.065,-4.956,-0.12,900.843,579.729,-126.991,-46.64,1370.77,-31.723,88.616,-9.047,183.945,-127.431,-723.831
-3.065,-4.956,-0.12,900.843,579.729,-126.991,-42.003,1377.98,-31.723,88.616,-3.994,191.197,-128.7,-723.919
-4.094,-6.23,-1.705,911.89,515.885,-283,-37.876,1385.28,-32.37,74.696,0.421,198.337,-130.379,-724.037
-4.094,-6.23,-1.705,911.89,515.885,-283,-34.264,1391.66,-32.37,74.696,4.204,204.368,-132.049,-724.14
-4.094,-6.23,-1.705,911.89,515.885,-283,-30.653,1398.04,-32.37,74.696,7.95,210.339,-134.505,-724.243
-5.584,-9.161,0.024,922.449,408.828,-418.5,-27.791,1404.5,-31.363,90.15,10.815,216.489,-142.087,-724.384
